	episode_key	title	season	sequence_in_season	air_date	title_upper	title_camel	imdb	rank_webvectors_gigaword29	matched_tokens_count_webvectors_gigaword29	unmatched_tokens_count_webvectors_gigaword29	matched_tokens_webvectors_gigaword29	unmatched_tokens_webvectors_gigaword29	score_webvectors_gigaword29	rank_webvectors_enwiki223	matched_tokens_count_webvectors_enwiki223	unmatched_tokens_count_webvectors_enwiki223	matched_tokens_webvectors_enwiki223	unmatched_tokens_webvectors_enwiki223	score_webvectors_enwiki223	rank_glove_6B300d	matched_tokens_count_glove_6B300d	unmatched_tokens_count_glove_6B300d	matched_tokens_glove_6B300d	unmatched_tokens_glove_6B300d	score_glove_6B300d	rank_glove_twitter27B200d	matched_tokens_count_glove_twitter27B200d	unmatched_tokens_count_glove_twitter27B200d	matched_tokens_glove_twitter27B200d	unmatched_tokens_glove_twitter27B200d	score_glove_twitter27B200d	rank_glove_twitter27B100d	matched_tokens_count_glove_twitter27B100d	unmatched_tokens_count_glove_twitter27B100d	matched_tokens_glove_twitter27B100d	unmatched_tokens_glove_twitter27B100d	score_glove_twitter27B100d	rank_glove_42B300d	matched_tokens_count_glove_42B300d	unmatched_tokens_count_glove_42B300d	matched_tokens_glove_42B300d	unmatched_tokens_glove_42B300d	score_glove_42B300d	rank_glove_840B300d	matched_tokens_count_glove_840B300d	unmatched_tokens_count_glove_840B300d	matched_tokens_glove_840B300d	unmatched_tokens_glove_840B300d	score_glove_840B300d	rank_fasttext_wikinews300d1M	matched_tokens_count_fasttext_wikinews300d1M	unmatched_tokens_count_fasttext_wikinews300d1M	matched_tokens_fasttext_wikinews300d1M	unmatched_tokens_fasttext_wikinews300d1M	score_fasttext_wikinews300d1M	rank_fasttext_crawl300d2M	matched_tokens_count_fasttext_crawl300d2M	unmatched_tokens_count_fasttext_crawl300d2M	matched_tokens_fasttext_crawl300d2M	unmatched_tokens_fasttext_crawl300d2M	score_fasttext_crawl300d2M	rank_openai_ada002	matched_tokens_count_openai_ada002	unmatched_tokens_count_openai_ada002	score_openai_ada002
135	237	Chain of Command, Part II	6	11	1992-12-19 0:00:00	CHAIN OF COMMAND, PART II	Chain Of Command, Part II	While the humorless Captain Jellico leads the effort to prevent a Cardassian invasion, Picard is captured and tortured by a ruthless interrogator in an attempt to break him.	17	7	8	captain_NOUN, effort_NOUN, invasion_NOUN, tortured_ADJ, interrogator_NOUN, attempt_NOUN, break_NOUN	humorless_NOUN, jellico_NOUN, leads_VERB, prevent_NOUN, cardassian_ADJ, picard_ADV, captured_VERB, ruthless_NOUN	83.27112	22	10	5	captain_NOUN, effort_NOUN, prevent_NOUN, cardassian_ADJ, invasion_NOUN, captured_VERB, ruthless_NOUN, interrogator_NOUN, attempt_NOUN, break_NOUN	humorless_NOUN, jellico_NOUN, leads_VERB, picard_ADV, tortured_ADJ	85.81575000000001	16	15	0	humorless, captain, jellico, leads, effort, prevent, cardassian, invasion, picard, captured, tortured, ruthless, interrogator, attempt, break		77.127075	9	13	2	humorless, captain, leads, effort, prevent, cardassian, invasion, picard, captured, tortured, ruthless, attempt, break	jellico, interrogator	90.13835999999999	16	13	2	humorless, captain, leads, effort, prevent, cardassian, invasion, picard, captured, tortured, ruthless, attempt, break	jellico, interrogator	89.61842	14	15	0	humorless, captain, jellico, leads, effort, prevent, cardassian, invasion, picard, captured, tortured, ruthless, interrogator, attempt, break		89.59143	22	14	1	humorless, captain, leads, effort, prevent, cardassian, invasion, picard, captured, tortured, ruthless, interrogator, attempt, break	jellico	85.29831	14	13	2	humorless, captain, leads, effort, prevent, invasion, picard, captured, tortured, ruthless, interrogator, attempt, break	jellico, cardassian	93.582976	11	14	1	humorless, captain, leads, effort, prevent, cardassian, invasion, picard, captured, tortured, ruthless, interrogator, attempt, break	jellico	87.91667	2	37	0	92.8167
136	238	Ship in a Bottle	6	12	1993-01-23 0:00:00	SHIP IN A BOTTLE	Ship In A Bottle	Lt. Barclay mistakenly awakes Moriarty in the forgotten holodeck program, who then makes his demands clear and unforgettable.	53	6	6	lt_ADJ, mistakenly_ADV, forgotten_ADJ, program_NOUN, clear_ADJ, unforgettable_ADJ	barclay_NOUN, awakes_VERB, moriarty_NOUN, holodeck_ADJ, makes_VERB, demands_NOUN	83.27986	3	8	4	lt_ADJ, barclay_NOUN, mistakenly_ADV, moriarty_NOUN, program_NOUN, makes_VERB, clear_ADJ, unforgettable_ADJ	awakes_VERB, forgotten_ADJ, holodeck_ADJ, demands_NOUN	87.32591	1	12	0	lt, barclay, mistakenly, awakes, moriarty, forgotten, holodeck, program, makes, demands, clear, unforgettable		76.709986	4	12	0	lt, barclay, mistakenly, awakes, moriarty, forgotten, holodeck, program, makes, demands, clear, unforgettable		90.81464	13	12	0	lt, barclay, mistakenly, awakes, moriarty, forgotten, holodeck, program, makes, demands, clear, unforgettable		91.72684	1	12	0	lt, barclay, mistakenly, awakes, moriarty, forgotten, holodeck, program, makes, demands, clear, unforgettable		93.50058	2	12	0	lt, barclay, mistakenly, awakes, moriarty, forgotten, holodeck, program, makes, demands, clear, unforgettable		86.056376	1	11	1	lt, barclay, mistakenly, awakes, forgotten, holodeck, program, makes, demands, clear, unforgettable	moriarty	94.05911	1	12	0	lt, barclay, mistakenly, awakes, moriarty, forgotten, holodeck, program, makes, demands, clear, unforgettable		88.90884	1	26	0	93.144137
137	239	Aquiel	6	13	1993-01-30 0:00:00	AQUIEL	Aquiel	Murderous intrigue abounds for the Enterprise when one of the crew aboard a subspace station is believed dead, and suspected to have taken part in it until the Klingons show up with the young lieutenant, to Geordi's taste.	4	10	10	murderous_ADJ, intrigue_NOUN, one_NUM, crew_NOUN, station_NOUN, dead_ADJ, part_NOUN, show_VERB, young_ADJ, taste_NOUN	abounds_NOUN, enterprise_VERB, aboard_ADP, subspace_NOUN, believed_VERB, suspected_VERB, taken_VERB, klingons_NOUN, lieutenant_ADJ, geordi_NOUN	90.566546	7	15	5	murderous_ADJ, intrigue_NOUN, enterprise_VERB, one_NUM, crew_NOUN, subspace_NOUN, station_NOUN, dead_ADJ, suspected_VERB, taken_VERB, part_NOUN, show_VERB, young_ADJ, lieutenant_ADJ, taste_NOUN	abounds_NOUN, aboard_ADP, believed_VERB, klingons_NOUN, geordi_NOUN	91.396475	25	20	0	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, klingons, show, young, lieutenant, geordi, taste		87.068	68	20	0	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, klingons, show, young, lieutenant, geordi, taste		93.86682499999999	62	20	0	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, klingons, show, young, lieutenant, geordi, taste		94.226384	64	20	0	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, klingons, show, young, lieutenant, geordi, taste		94.752085	53	19	1	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, klingons, show, young, lieutenant, taste	geordi	91.54786	33	18	2	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, show, young, lieutenant, taste	klingons, geordi	96.427226	65	20	0	murderous, intrigue, abounds, enterprise, one, crew, aboard, subspace, station, believed, dead, suspected, taken, part, klingons, show, young, lieutenant, geordi, taste		91.17520999999999	144	49	0	91.071093
138	240	Face of the Enemy	6	14	1993-02-06 0:00:00	FACE OF THE ENEMY	Face Of The Enemy	Deanna awakes to find herself altered to look like a Romulan, immediately unaware she's involved in a cat-and-mouse game as a member of their intelligence agency.	67	12	4	find_VERB, altered_ADJ, look_NOUN, immediately_ADV, unaware_ADJ, involved_ADJ, cat_NOUN, mouse_NOUN, game_NOUN, member_NOUN, intelligence_NOUN, agency_NOUN	deanna_NOUN, awakes_NOUN, like_ADP, romulan_NOUN	89.60784699999999	26	11	5	find_VERB, look_NOUN, romulan_NOUN, immediately_ADV, unaware_ADJ, cat_NOUN, mouse_NOUN, game_NOUN, member_NOUN, intelligence_NOUN, agency_NOUN	deanna_NOUN, awakes_NOUN, altered_ADJ, like_ADP, involved_ADJ	88.44423	105	16	0	deanna, awakes, find, altered, look, like, romulan, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency		88.768387	62	16	0	deanna, awakes, find, altered, look, like, romulan, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency		94.95811499999999	64	16	0	deanna, awakes, find, altered, look, like, romulan, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency		95.57757	38	16	0	deanna, awakes, find, altered, look, like, romulan, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency		96.16405999999999	51	16	0	deanna, awakes, find, altered, look, like, romulan, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency		93.31739999999999	131	14	2	awakes, find, altered, look, like, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency	deanna, romulan	95.680374	85	16	0	deanna, awakes, find, altered, look, like, romulan, immediately, unaware, involved, cat, mouse, game, member, intelligence, agency		90.44934500000001	6	35	0	91.85451
139	241	Tapestry	6	15	1993-02-13 0:00:00	TAPESTRY	Tapestry	When Captain Picard's artificial heart fails, he is offered the rare opportunity to go back in time and set right the mistake that led to his demise.	2	12	4	captain_NOUN, artificial_ADJ, heart_NOUN, rare_ADJ, opportunity_NOUN, go_VERB, back_ADV, time_NOUN, set_VERB, right_ADV, mistake_NOUN, demise_NOUN	picard_ADJ, fails_VERB, offered_VERB, led_VERB	93.404716	17	14	2	captain_NOUN, artificial_ADJ, heart_NOUN, fails_VERB, offered_VERB, rare_ADJ, opportunity_NOUN, go_VERB, back_ADV, time_NOUN, set_VERB, right_ADV, mistake_NOUN, demise_NOUN	picard_ADJ, led_VERB	91.46137	53	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		94.049984	139	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		97.05434	154	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		97.73348	108	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		97.37162000000001	86	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		95.43834	20	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		96.727204	19	16	0	captain, picard, artificial, heart, fails, offered, rare, opportunity, go, back, time, set, right, mistake, led, demise		91.82807	5	31	0	91.62664000000001
140	242	Birthright, Part I	6	16	1993-02-20 0:00:00	BIRTHRIGHT, PART I	Birthright, Part I	While visiting Deep Space 9, a Yridian tells Worf his father lives, and a discharge from an alien device puts Data in a dream state where he meets his own father.	1	10	7	deep_ADJ, space_NOUN, father_NOUN, discharge_VERB, alien_ADJ, device_NOUN, data_NOUN, dream_NOUN, state_NOUN, father_VERB	visiting_VERB, yridian_ADJ, tells_NOUN, worf_VERB, lives_NOUN, puts_VERB, meets_NOUN	89.5154	2	12	5	deep_ADJ, space_NOUN, father_NOUN, discharge_VERB, alien_ADJ, device_NOUN, puts_VERB, data_NOUN, dream_NOUN, state_NOUN, meets_NOUN, father_VERB	visiting_VERB, yridian_ADJ, tells_NOUN, worf_VERB, lives_NOUN	90.90115	3	16	1	visiting, deep, space, tells, worf, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian	89.40308	3	16	1	visiting, deep, space, tells, worf, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian	95.705867	10	16	1	visiting, deep, space, tells, worf, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian	96.375513	5	16	1	visiting, deep, space, tells, worf, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian	96.071583	1	16	1	visiting, deep, space, tells, worf, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian	93.43603999999999	1	15	2	visiting, deep, space, tells, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian, worf	96.07246	1	16	1	visiting, deep, space, tells, worf, father, lives, discharge, alien, device, puts, data, dream, state, meets, father	yridian	90.21815	1	38	0	93.47193
141	243	Birthright, Part II	6	17	1993-02-27 0:00:00	BIRTHRIGHT, PART II	Birthright, Part II	In seeking his father, Worf discovers a prisoner-of-war camp that has evolved into a Klingon/Romulan haven - an Eden where Worf becomes their serpent.	2	3	11	father_NOUN, war_NOUN, camp_NOUN	seeking_VERB, worf_NOUN, discovers_NOUN, prisoner_VERB, evolved_VERB, klingon_NOUN, romulan_NOUN, eden_ADJ, worf_NOUN, becomes_VERB, serpent_ADJ	80.32030999999999	4	11	3	father_NOUN, worf_NOUN, war_NOUN, camp_NOUN, evolved_VERB, klingon_NOUN, romulan_NOUN, eden_ADJ, worf_NOUN, becomes_VERB, serpent_ADJ	seeking_VERB, discovers_NOUN, prisoner_VERB	85.69137	5	14	0	seeking, father, worf, discovers, prisoner, war, camp, evolved, klingon, romulan, eden, worf, becomes, serpent		73.44107	52	14	0	seeking, father, worf, discovers, prisoner, war, camp, evolved, klingon, romulan, eden, worf, becomes, serpent		83.391714	77	14	0	seeking, father, worf, discovers, prisoner, war, camp, evolved, klingon, romulan, eden, worf, becomes, serpent		82.65559999999999	7	14	0	seeking, father, worf, discovers, prisoner, war, camp, evolved, klingon, romulan, eden, worf, becomes, serpent		88.168234	5	14	0	seeking, father, worf, discovers, prisoner, war, camp, evolved, klingon, romulan, eden, worf, becomes, serpent		80.725694	20	11	3	seeking, father, discovers, prisoner, war, camp, evolved, klingon, eden, becomes, serpent	worf, romulan, worf	92.991525	7	14	0	seeking, father, worf, discovers, prisoner, war, camp, evolved, klingon, romulan, eden, worf, becomes, serpent		87.171495	1	34	0	93.296945
142	244	Starship Mine	6	18	1993-03-27 0:00:00	STARSHIP MINE	Starship Mine	When the Enterprise puts in to space dock for an energy sweep of the ship which is lethal to humans, Picard gets trapped on board with technicians who are not what they appear to be.	51	8	7	enterprise_NOUN, space_NOUN, dock_NOUN, energy_NOUN, ship_NOUN, lethal_ADJ, board_NOUN, appear_VERB	puts_VERB, sweep_ADJ, humans_NOUN, picard_ADJ, gets_VERB, trapped_VERB, technicians_NOUN	85.21031	38	12	3	enterprise_NOUN, puts_VERB, space_NOUN, dock_NOUN, energy_NOUN, sweep_ADJ, ship_NOUN, lethal_ADJ, humans_NOUN, gets_VERB, board_NOUN, appear_VERB	picard_ADJ, trapped_VERB, technicians_NOUN	90.24421000000001	40	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		88.052154	42	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		93.33917000000001	62	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		93.90091000000001	49	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		94.977915	48	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		92.553544	18	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		95.937186	13	15	0	enterprise, puts, space, dock, energy, sweep, ship, lethal, humans, picard, gets, trapped, board, technicians, appear		90.789616	3	38	0	93.24599500000001
143	245	Lessons	6	19	1993-04-03 0:00:00	LESSONS	Lessons	Picard falls for the new head of the stellar science services department, but has feelings of misgivings when he's forced to assign her to a dangerous mission.	92	7	7	new_ADJ, head_NOUN, stellar_ADJ, science_NOUN, department_NOUN, dangerous_ADJ, mission_NOUN	picard_ADV, falls_VERB, services_NOUN, feelings_NOUN, misgivings_NOUN, forced_VERB, assign_ADV	86.018693	86	8	6	new_ADJ, head_NOUN, stellar_ADJ, science_NOUN, department_NOUN, feelings_NOUN, dangerous_ADJ, mission_NOUN	picard_ADV, falls_VERB, services_NOUN, misgivings_NOUN, forced_VERB, assign_ADV	83.515286	137	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		87.626266	131	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		94.78549	136	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		94.990253	136	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		95.16839999999999	137	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		92.17261	88	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		95.15419	116	14	0	picard, falls, new, head, stellar, science, services, department, feelings, misgivings, forced, assign, dangerous, mission		89.30338599999999	1	34	0	92.56068499999999
144	246	The Chase	6	20	1993-04-24 0:00:00	THE CHASE	The Chase	The crew of the Enterprise must race against various rival powers to uncover an archaeological secret that explains the predominance of humanoid life forms in the galaxy.	1	11	5	crew_NOUN, enterprise_NOUN, must_VERB, race_NOUN, various_ADJ, rival_ADJ, archaeological_ADJ, secret_ADJ, predominance_NOUN, humanoid_ADJ, life_NOUN	powers_NOUN, uncover_ADV, explains_VERB, forms_NOUN, galaxy_VERB	87.494016	1	13	3	crew_NOUN, enterprise_NOUN, race_NOUN, various_ADJ, rival_ADJ, archaeological_ADJ, secret_ADJ, explains_VERB, predominance_NOUN, humanoid_ADJ, life_NOUN, forms_NOUN, galaxy_VERB	must_VERB, powers_NOUN, uncover_ADV	89.514834	1	16	0	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, predominance, humanoid, life, forms, galaxy		88.3116	7	15	1	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, humanoid, life, forms, galaxy	predominance	93.602175	8	15	1	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, humanoid, life, forms, galaxy	predominance	93.89013	1	16	0	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, predominance, humanoid, life, forms, galaxy		94.83545	2	16	0	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, predominance, humanoid, life, forms, galaxy		91.55816	1	16	0	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, predominance, humanoid, life, forms, galaxy		95.29326	1	16	0	crew, enterprise, must, race, various, rival, powers, uncover, archaeological, secret, explains, predominance, humanoid, life, forms, galaxy		88.804054	10	29	0	91.590846
145	247	Frame of Mind	6	21	1993-05-01 0:00:00	FRAME OF MIND	Frame Of Mind	Riker begins to question reality when he finds himself in an alien insane asylum and faces the prospect his life on the Enterprise has been a delusion.	40	7	6	question_NOUN, reality_NOUN, alien_ADJ, asylum_NOUN, life_NOUN, enterprise_NOUN, delusion_NOUN	riker_NOUN, begins_VERB, finds_VERB, insane_NOUN, faces_VERB, prospect_ADJ	84.0317	1	11	2	riker_NOUN, question_NOUN, reality_NOUN, finds_VERB, alien_ADJ, insane_NOUN, asylum_NOUN, prospect_ADJ, life_NOUN, enterprise_NOUN, delusion_NOUN	begins_VERB, faces_VERB	87.922	9	13	0	riker, begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion		82.466334	123	13	0	riker, begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion		92.58769	144	13	0	riker, begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion		93.256235	8	13	0	riker, begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion		93.053734	16	13	0	riker, begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion		89.63613000000001	21	12	1	begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion	riker	93.42773	9	13	0	riker, begins, question, reality, finds, alien, insane, asylum, faces, prospect, life, enterprise, delusion		86.471415	1	30	0	93.5193
146	248	Suspicions	6	22	1993-05-08 0:00:00	SUSPICIONS	Suspicions	Dr. Crusher puts her career on the line to prove a scientist's theoretical new shielding technology which may have cost him his life.	5	10	4	dr_NOUN, crusher_NOUN, career_NOUN, line_NOUN, scientist_NOUN, theoretical_ADJ, new_ADJ, technology_NOUN, cost_VERB, life_NOUN	puts_VERB, prove_ADP, shielding_VERB, may_VERB	88.949394	1	13	1	dr_NOUN, crusher_NOUN, puts_VERB, career_NOUN, line_NOUN, scientist_NOUN, theoretical_ADJ, new_ADJ, shielding_VERB, technology_NOUN, may_VERB, cost_VERB, life_NOUN	prove_ADP	89.112353	3	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		89.45377500000001	7	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		95.05415	29	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		96.07718	3	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		95.493805	3	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		92.584455	1	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		95.954394	1	14	0	dr, crusher, puts, career, line, prove, scientist, theoretical, new, shielding, technology, may, cost, life		90.01633	1	26	0	92.85267
147	249	Rightful Heir	6	23	1993-05-15 0:00:00	RIGHTFUL HEIR	Rightful Heir	During Worf's crisis of faith on Boreth, Kahless the Unforgettable makes his promised legendary return, but Klingon leader Gowron challenges his authenticity.	2	7	8	crisis_NOUN, faith_NOUN, unforgettable_ADJ, legendary_ADJ, return_NOUN, leader_NOUN, authenticity_NOUN	worf_NOUN, boreth_NOUN, kahless_NOUN, makes_VERB, promised_VERB, klingon_NOUN, gowron_NOUN, challenges_VERB	86.186063	2	10	5	worf_NOUN, crisis_NOUN, faith_NOUN, unforgettable_ADJ, makes_VERB, legendary_ADJ, return_NOUN, klingon_NOUN, leader_NOUN, authenticity_NOUN	boreth_NOUN, kahless_NOUN, promised_VERB, gowron_NOUN, challenges_VERB	89.294505	1	14	1	worf, crisis, faith, kahless, unforgettable, makes, promised, legendary, return, klingon, leader, gowron, challenges, authenticity	boreth	81.47527	5	12	3	worf, crisis, faith, unforgettable, makes, promised, legendary, return, klingon, leader, challenges, authenticity	boreth, kahless, gowron	91.510004	14	12	3	worf, crisis, faith, unforgettable, makes, promised, legendary, return, klingon, leader, challenges, authenticity	boreth, kahless, gowron	92.11129	1	14	1	worf, crisis, faith, kahless, unforgettable, makes, promised, legendary, return, klingon, leader, gowron, challenges, authenticity	boreth	91.77935000000001	3	12	3	worf, crisis, faith, unforgettable, makes, promised, legendary, return, klingon, leader, challenges, authenticity	boreth, kahless, gowron	88.62349999999999	1	11	4	crisis, faith, unforgettable, makes, promised, legendary, return, klingon, leader, challenges, authenticity	worf, boreth, kahless, gowron	94.82094	3	12	3	worf, crisis, faith, unforgettable, makes, promised, legendary, return, klingon, leader, challenges, authenticity	boreth, kahless, gowron	89.2324	1	33	0	94.521827
148	250	Second Chances	6	24	1993-05-22 0:00:00	SECOND CHANCES	Second Chances	Riker's exact duplicate is discovered on Nervala IV. His first order of business: resume his relationship with Deanna. Second order: obey orders from his superior - himself.	54	10	7	exact_ADJ, duplicate_NOUN, first_ADJ, order_NOUN, business_NOUN, resume_NOUN, relationship_NOUN, second_ADJ, order_NOUN, obey_NOUN	riker_NOUN, discovered_VERB, nervala_ADV, iv_ADJ, deanna_ADJ, orders_NOUN, superior_VERB	87.145066	71	12	5	riker_NOUN, exact_ADJ, duplicate_NOUN, first_ADJ, order_NOUN, business_NOUN, resume_NOUN, relationship_NOUN, second_ADJ, order_NOUN, obey_NOUN, orders_NOUN	discovered_VERB, nervala_ADV, iv_ADJ, deanna_ADJ, superior_VERB	84.58182	67	16	1	riker, exact, duplicate, discovered, iv, first, order, business, resume, relationship, deanna, second, order, obey, orders, superior	nervala	85.94047	118	16	1	riker, exact, duplicate, discovered, iv, first, order, business, resume, relationship, deanna, second, order, obey, orders, superior	nervala	94.54056	125	16	1	riker, exact, duplicate, discovered, iv, first, order, business, resume, relationship, deanna, second, order, obey, orders, superior	nervala	95.14018	94	16	1	riker, exact, duplicate, discovered, iv, first, order, business, resume, relationship, deanna, second, order, obey, orders, superior	nervala	95.049065	108	16	1	riker, exact, duplicate, discovered, iv, first, order, business, resume, relationship, deanna, second, order, obey, orders, superior	nervala	90.565574	104	14	3	exact, duplicate, discovered, iv, first, order, business, resume, relationship, second, order, obey, orders, superior	riker, nervala, deanna	94.266593	55	16	1	riker, exact, duplicate, discovered, iv, first, order, business, resume, relationship, deanna, second, order, obey, orders, superior	nervala	88.931364	5	37	0	92.50862
149	251	Timescape	6	25	1993-06-12 0:00:00	TIMESCAPE	Timescape	Aboard a shuttlecraft and en route back to the Enterprise, Picard, LaForge, Data, and Troi find themselves trapped in a time trap of some sort, where the Enterprise is being taken over by Romulans, and the ship, itself, on a course of destruction.	4	12	9	aboard_ADV, route_NOUN, back_ADV, data_NOUN, find_VERB, trapped_ADJ, time_NOUN, trap_NOUN, sort_NOUN, enterprise_NOUN, course_NOUN, destruction_NOUN	shuttlecraft_NOUN, en_ADP, enterprise_ADV, picard_NOUN, laforge_NOUN, troi_NOUN, taken_VERB, romulans_NOUN, ship_ADJ	91.56126	5	16	5	aboard_ADV, route_NOUN, back_ADV, enterprise_ADV, picard_NOUN, data_NOUN, troi_NOUN, find_VERB, time_NOUN, trap_NOUN, sort_NOUN, enterprise_NOUN, taken_VERB, ship_ADJ, course_NOUN, destruction_NOUN	shuttlecraft_NOUN, en_ADP, laforge_NOUN, trapped_ADJ, romulans_NOUN	91.63183000000001	14	21	0	aboard, shuttlecraft, en, route, back, enterprise, picard, laforge, data, troi, find, trapped, time, trap, sort, enterprise, taken, romulans, ship, course, destruction		86.17473	6	18	3	aboard, en, route, back, enterprise, picard, data, troi, find, trapped, time, trap, sort, enterprise, taken, ship, course, destruction	shuttlecraft, laforge, romulans	95.252013	6	18	3	aboard, en, route, back, enterprise, picard, data, troi, find, trapped, time, trap, sort, enterprise, taken, ship, course, destruction	shuttlecraft, laforge, romulans	95.70197	13	21	0	aboard, shuttlecraft, en, route, back, enterprise, picard, laforge, data, troi, find, trapped, time, trap, sort, enterprise, taken, romulans, ship, course, destruction		94.66067	24	21	0	aboard, shuttlecraft, en, route, back, enterprise, picard, laforge, data, troi, find, trapped, time, trap, sort, enterprise, taken, romulans, ship, course, destruction		88.719034	19	19	2	aboard, shuttlecraft, en, route, back, enterprise, picard, data, troi, find, trapped, time, trap, sort, enterprise, taken, ship, course, destruction	laforge, romulans	95.75859	24	21	0	aboard, shuttlecraft, en, route, back, enterprise, picard, laforge, data, troi, find, trapped, time, trap, sort, enterprise, taken, romulans, ship, course, destruction		90.19901	19	59	0	92.91108
